pitch_accel,pitch_filtered,front_motor_pwm,back_motor_pwm,,,
390.3806,186.98,1146.67053,1053.32947,,,
68.5216,180.6852,1146.745,1053.255,,,
416.0832,181.7436,1145.17126,1054.82874,,,
15.1866,174.4562,1145.43591,1054.56409,,,
363.3398,174.6366,1143.61401,1056.38599,,,
116.2756,169.5584,1143.65918,1056.34082,,,
242.5488,167.3788,1142.38953,1057.61047,,,
188.7394,163.6738,1141.84473,1058.15527,,,
137.0732,159.3974,1140.91846,1059.08154,,,
270.6954,157.2382,1139.84937,1060.15063,,,
36.8434,151.0292,1139.30957,1060.69043,,,
272.4484,149.8542,1137.75732,1062.24268,,,
-35.793,142.272,1137.4635,1062.5365,,,
111.7982,137.7652,1135.56799,1064.43201,,,
153.514,134.3662,1134.44128,1065.55872,,,
-40.097,127.1344,1133.59155,1066.40845,,,
218.4762,125.3982,1131.78357,1068.21643,,,
-0.4502,119.1132,1131.34961,1068.65039,,,
105.463,115.3584,1129.77832,1070.22168,,,
35.2568,110.07,1128.8396,1071.1604,,,
21.2176,104.6506,1127.51746,1072.48254,,,
180.1482,102.6228,1126.1626,1073.8374,,,
16.4608,97.0076,1125.65576,1074.34424,,,
54.6468,92.4656,1124.25183,1075.74817,,,
-51.3898,85.9454,1123.11646,1076.88354,,,
-36.0044,79.7324,1121.48633,1078.51367,,,
208.5858,78.6466,1119.93311,1080.06689,,,
-50.4726,72.273,1119.66162,1080.33838,,,
42.5748,67.9458,1118.06824,1081.93176,,,
143.414,65.842,1116.98645,1083.01355,,,
-16.902,60.2298,1116.46045,1083.53955,,,
226.909,59.9662,1115.0575,1084.9425,,,
-3.2788,54.848,1114.99158,1085.00842,,,
-88.16,47.9742,1113.71204,1086.28796,,,
78.236,44.8044,1111.99353,1088.00647,,,
17.8148,40.2308,1111.20105,1088.79895,,,
182.7972,39.0996,1110.05774,1089.94226,,,
125.9392,37.1756,1109.7749,1090.2251,,,
-29.377,31.5422,1109.29395,1090.70605,,,
-74.7106,25.1638,1107.8855,1092.1145,,,
204.4208,24.8978,1106.29089,1093.70911,,,
-60.705,19.0086,1106.22449,1093.77551,,,
68.7786,16.009,1104.7522,1095.2478,,,
74.4214,13.2676,1104.0022,1095.9978,,,
-324.7562,2.0438,1103.31689,1096.68311,,,
84.4022,0.063,1100.51099,1099.48901,,,
-83.857,-5.2974,1100.01575,1099.98425,,,
-239.7094,-14.303,1098.67566,1101.32434,,,
-35.3714,-18.651,1096.42419,1103.57581,,,
124.9936,-19.2058,1095.33728,1104.66272,,,
-115.2458,-24.6762,1095.19849,1104.80151,,,
46.5236,-27.1534,1093.83093,1106.16907,,,
0.3222,-30.2668,1093.21167,1106.78833,,,
-160.1022,-36.31,1092.43335,1107.56665,,,
35.0924,-38.1786,1090.92249,1109.07751,,,
-104.5668,-43.204,1090.45532,1109.54468,,,
-117.2032,-48.2948,1089.19897,1110.80103,,,
83.7616,-48.8192,1087.92627,1112.07373,,,
-9.984,-51.3928,1087.79517,1112.20483,,,
-315.3256,-60.5608,1087.15173,1112.84827,,,
54.2164,-61.6154,1084.85974,1115.14026,,,
-44.4246,-64.2572,1084.59619,1115.40381,,,
